,:@computed_region_43an_4dx5,:@computed_region_9yqb_tdyd,_95_ci,county_code,county_name,data_comments,data_sources,data_years,denominator,denominator_note,indicator,indicator_number,location,mapping_distribution,measure_unit,percentage_rate,quartile,region_name,total_event_counts
631,351,2092,,25,Madison,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,785,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-75.720031, 42.986917]}",3,Percentage,16.5,16.0 + : Q4,Central New York,388
632,1281,625,,30,Oneida,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,2416,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-75.361773, 43.149482]}",3,Percentage,16.2,16.0 + : Q4,Central New York,1174
633,713,2132,,31,Onondaga,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,4652,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-76.168033, 43.065629]}",1,Percentage,13.7,0 - < 15.1 : Q1 & Q2,Central New York,1912
634,623,2135,,35,Oswego,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,1578,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-76.31133, 43.39123]}",3,Percentage,17.2,16.0 + : Q4,Central New York,814
635,1581,2140,,40,St. Lawrence,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,683,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-75.242045, 44.689468]}",1,Percentage,14.5,0 - < 15.1 : Q1 & Q2,Central New York,297
636,1786,2181,,50,Tompkins,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,613,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-76.478784, 42.461024]}",1,Percentage,12.4,0 - < 15.1 : Q1 & Q2,Central New York,228
637,,,,103,Central New York,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,15306,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,,,Percentage,14.3,,Central New York,6569
638,479,2033,,3,Broome,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,2174,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-75.933191, 42.122015]}",1,Percentage,14.4,0 - < 15.1 : Q1 & Q2,New York-Penn,939
639,451,2037,,8,Chenango,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,1176,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-75.570013, 42.481798]}",1,Percentage,13.7,0 - < 15.1 : Q1 & Q2,New York-Penn,483
640,450,630,,49,Tioga,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,635,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-76.29595, 42.120252]}",2,Percentage,15.2,15.1 - < 16.0 : Q3,New York-Penn,290
641,,,,104,New York-Penn,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,3985,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,,,Percentage,14.3,,New York-Penn,1712
642,40,2030,,1,Albany,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,2380,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.814233, 42.678066]}",1,Percentage,14.8,0 - < 15.1 : Q1 & Q2,Northeastern New York,1057
643,202,2038,,9,Clinton,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,851,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.548883, 44.731944]}",2,Percentage,15.3,15.1 - < 16.0 : Q3,Northeastern New York,391
644,977,619,,10,Columbia,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,540,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.682168, 42.276913]}",3,Percentage,17.8,16.0 + : Q4,Northeastern New York,288
645,395,2039,,12,Delaware,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,591,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.997944, 42.242972]}",2,Percentage,15.6,15.1 - < 16.0 : Q3,Northeastern New York,277
646,287,2084,,15,Essex,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,389,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.685145, 44.166026]}",2,Percentage,15.2,15.1 - < 16.0 : Q3,Northeastern New York,177
647,278,621,,16,Franklin,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,592,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.340621, 44.705699]}",1,Percentage,14.0,0 - < 15.1 : Q1 & Q2,Northeastern New York,249
648,1227,2085,,17,Fulton,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,478,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.331296, 43.06014]}",2,Percentage,16.0,15.1 - < 16.0 : Q3,Northeastern New York,229
649,88,2087,,19,Greene,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,362,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.973376, 42.298326]}",1,Percentage,13.1,0 - < 15.1 : Q1 & Q2,Northeastern New York,142
650,1409,622,,20,Hamilton,Data Suppressed,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,32,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.395268, 43.618468]}",0,Percentage,,Data do not meet reporting criteria,Northeastern New York,
651,1221,624,,27,Montgomery,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,655,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.341972, 42.933637]}",2,Percentage,15.7,15.1 - < 16.0 : Q3,Northeastern New York,308
652,432,2136,,36,Otsego,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,527,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-75.060334, 42.564852]}",2,Percentage,15.5,15.1 - < 16.0 : Q3,Northeastern New York,245
653,38,2138,,38,Rensselaer,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,1514,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.628669, 42.70098]}",1,Percentage,14.4,0 - < 15.1 : Q1 & Q2,Northeastern New York,654
654,1148,2141,,41,Saratoga,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,934,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.786779, 43.00894]}",2,Percentage,15.2,15.1 - < 16.0 : Q3,Northeastern New York,426
655,74,2142,,42,Schenectady,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,1528,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.946838, 42.809233]}",1,Percentage,14.8,0 - < 15.1 : Q1 & Q2,Northeastern New York,678
656,1173,629,,43,Schoharie,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,327,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.434606, 42.643426]}",2,Percentage,15.5,15.1 - < 16.0 : Q3,Northeastern New York,152
657,128,2183,,52,Warren,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,667,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.716044, 43.403024]}",1,Percentage,12.3,0 - < 15.1 : Q1 & Q2,Northeastern New York,246
658,787,2184,,53,Washington,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,829,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.454761, 43.289513]}",3,Percentage,18.4,16.0 + : Q4,Northeastern New York,457
659,,,,105,Northeastern New York,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,13196,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,,,Percentage,15.1,,Northeastern New York,5976
660,1022,2040,,13,Dutchess,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,1649,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.840468, 41.686216]}",1,Percentage,13.6,0 - < 15.1 : Q1 & Q2,Hudson Valley,673
661,1496,2134,,33,Orange,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,4449,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.241929, 41.422459]}",1,Percentage,11.1,0 - < 15.1 : Q1 & Q2,Hudson Valley,1481
662,1201,627,,37,Putnam,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,514,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.717443, 41.41131]}",3,Percentage,20.3,16.0 + : Q4,Hudson Valley,313
663,,,,106,Hudson Valley,,"2009-2011 SPARCS Data as of February, 2013",2009-2011,2294607,Average annual population,"Age-adjusted cerebrovascular disease (stroke) hospitalization rate per 10,000",h5a,,,Rate,24.4,,Hudson Valley,19024
664,1546,628,,39,Rockland,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,5231,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.017033, 41.127287]}",1,Percentage,11.0,0 - < 15.1 : Q1 & Q2,Hudson Valley,1726
665,1024,2180,,48,Sullivan,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,952,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.711705, 41.705166]}",3,Percentage,16.7,16.0 + : Q4,Hudson Valley,477
666,264,2182,,51,Ulster,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,785,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.099412, 41.848374]}",3,Percentage,17.5,16.0 + : Q4,Hudson Valley,412
667,1440,2185,,55,Westchester,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,9830,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.805386, 41.039278]}",3,Percentage,16.8,16.0 + : Q4,Hudson Valley,4954
668,,,,106,Hudson Valley,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,23410,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,,,Percentage,14.3,,Hudson Valley,10036
669,675,2032,,58,Bronx,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,30360,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.868294, 40.85589]}",1,Percentage,14.9,0 - < 15.1 : Q1 & Q2,New York City,13571
670,809,2090,,59,Kings,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,50987,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.950691, 40.65642]}",1,Percentage,12.7,0 - < 15.1 : Q1 & Q2,New York City,19426
671,737,2095,,60,New York,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,20559,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.005966, 40.726966]}",1,Percentage,12.5,0 - < 15.1 : Q1 & Q2,New York City,7710
672,828,2137,,61,Queens,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,26882,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.789673, 40.749338]}",2,Percentage,15.5,15.1 - < 16.0 : Q3,New York City,12500
673,609,2139,,62,Richmond,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,3316,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-74.148102, 40.566763]}",3,Percentage,16.9,16.0 + : Q4,New York City,1681
674,,,,107,New York City,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,132103,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,,,Percentage,13.8,,New York City,54888
675,1455,2094,,28,Nassau,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,5259,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.601185, 40.715749]}",3,Percentage,21.6,16.0 + : Q4,Nassau-Suffolk,3408
676,1421,2179,,47,Suffolk,,"2009-2011 NYS Pediatric Nutrition Surveillance System Data as of September, 2013",2009-2011,7579,Average annual population,Percentage obese (95th percentile or higher) children (aged 2-4 years) in WIC,g72,"{'type': 'Point', 'coordinates': [-73.119032, 40.820237]}",3,Percentage,20.9,16.0 + : Q4,Nassau-Suffolk,4752
